ID_CLIENT,MOIS_RDV,AGE,CSP,SEGMENT_MARCHE,SEGMENT_COMPORTEMENTAL,SEXE,ANCIENNETE_ANNEES,REGION,ENCOURS_DAV_M6,ENCOURS_DAV_M3,ENCOURS_DAV_M1,ENCOURS_DAV_M,ENCOURS_DAV_P1,ENCOURS_DAV_P3,ENCOURS_DAV_P6,ENCOURS_EPARGNE_M6,ENCOURS_EPARGNE_M3,ENCOURS_EPARGNE_M1,ENCOURS_EPARGNE_M,ENCOURS_EPARGNE_P1,ENCOURS_EPARGNE_P3,ENCOURS_EPARGNE_P6,ENCOURS_CREDIT_M6,ENCOURS_CREDIT_M3,ENCOURS_CREDIT_M1,ENCOURS_CREDIT_M,ENCOURS_CREDIT_P1,ENCOURS_CREDIT_P3,ENCOURS_CREDIT_P6,FLUX_ENTRANTS_M6,FLUX_ENTRANTS_M3,FLUX_ENTRANTS_M1,FLUX_ENTRANTS_M,FLUX_ENTRANTS_P1,FLUX_ENTRANTS_P3,FLUX_ENTRANTS_P6,NB_PRODUITS_M6,NB_PRODUITS_M3,NB_PRODUITS_M1,NB_PRODUITS_M,NB_PRODUITS_P1,NB_PRODUITS_P3,NB_PRODUITS_P6,NB_CONNEXIONS_DIGITALES_M6,NB_CONNEXIONS_DIGITALES_M3,NB_CONNEXIONS_DIGITALES_M1,NB_CONNEXIONS_DIGITALES_M,NB_CONNEXIONS_DIGITALES_P1,NB_CONNEXIONS_DIGITALES_P3,NB_CONNEXIONS_DIGITALES_P6
B001208,2025-05,52,Employé,Grand Public,Agence,M,7.5,Sud-Ouest,3190.96,3337.31,2904.36,3089.27,3187.55,3524.62,2925.2,19901.74,20040.97,18783.29,19504.94,18881.84,20842.05,19836.47,741.78,908.03,804.31,846.48,822.48,879.8,865.38,4744.64,4661.44,5008.56,4717.17,5098.14,5026.17,4910.16,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
B001209,2025-03,55,Cadre,Intermédiaire,Mixte,F,10.1,Sud-Ouest,9025.46,8898.78,9524.25,9720.91,9499.16,10006.65,9880.77,5695.92,6092.15,5768.77,6288.61,5681.92,6267.27,5941.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3601.04,3549.18,3643.9,3645.88,3758.12,3610.48,3896.59,3.0,3.0,3.0,3.0,3.0,3.0,3.0,7.0,8.0,6.0,7.0,8.0,8.0,9.0
B001210,2025-05,43,Employé,Intermédiaire,Digital,M,4.2,Nord-Est,1916.89,1869.68,1828.15,1849.96,1758.98,1695.59,1819.12,5219.63,6104.58,6025.95,6019.33,6586.5,6700.35,6933.3,2191.65,2169.99,2220.64,2245.48,2379.65,2149.47,2371.35,3034.32,3262.87,3134.66,2988.44,3110.41,3184.7,2873.88,1.0,,1.0,1.0,1.0,1.0,1.0,21.0,21.0,20.0,22.0,24.0,25.0,25.0
B001211,2025-10,37,Profession intermédiaire,Grand Public,Digital,M,18.7,Nord-Est,5726.54,6199.23,5898.34,5805.64,6182.9,,,1533.69,1416.71,1608.51,1478.67,1580.37,,,728.66,666.31,632.5,663.94,709.3,,,3357.22,3160.56,3309.55,3246.76,3311.46,,,2.0,2.0,2.0,2.0,2.0,,,11.0,10.0,12.0,13.0,13.0,,
B001212,2025-10,53,Employé,Intermédiaire,Agence,F,20.9,Sud-Est,6657.22,6972.2,7249.06,6818.86,6649.38,,,18185.62,17847.95,18080.68,18433.66,17828.95,,,13882.07,13339.05,15471.17,14324.57,13349.72,,,4445.06,4342.41,4539.5,4319.39,4622.56,,,3.0,3.0,3.0,3.0,3.0,,,5.0,5.0,5.0,5.0,5.0,,
B001213,2025-06,47,Cadre,Grand Public,Mixte,F,15.4,Île-de-France,1725.01,1669.2,1702.5,1693.29,1696.09,1809.85,1754.95,15277.97,16024.24,16385.26,16497.1,16552.38,17384.28,17712.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329.64,1501.05,1472.75,1561.55,1633.95,1584.98,1568.42,2.0,2.0,2.0,2.0,2.0,2.0,2.0,15.0,16.0,16.0,17.0,18.0,20.0,20.0
B001214,2025-04,28,Sans activité,Grand Public,Agence,M,13.0,Île-de-France,1320.0,1284.03,1255.24,1300.01,1343.91,1383.7,1406.54,4000.55,3868.0,4006.11,4571.84,4059.01,4048.36,4031.64,1362.53,1325.39,1297.49,1266.97,1237.22,1273.94,1295.07,879.49,923.73,972.11,871.65,908.53,913.43,956.42,5.0,5.0,5.0,5.0,6.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
B001215,2025-03,41,Retraité,Grand Public,Mixte,F,9.8,Nord-Est,7759.59,7829.57,8377.01,7907.1,8422.21,7363.49,8141.64,5721.27,5596.61,5983.33,5863.2,5785.76,5666.12,6627.92,854.28,922.8,912.07,858.16,898.92,828.16,921.05,1474.25,1488.93,1441.93,1393.03,1455.58,1439.01,1605.27,5.0,5.0,5.0,5.0,5.0,5.0,6.0,11.0,10.0,10.0,10.0,12.0,12.0,13.0
B001216,2025-06,44,Profession intermédiaire,Grand Public,Digital,M,18.9,Nord-Est,4310.27,4404.77,4381.92,4598.65,4137.99,4248.32,4346.0,46552.41,48533.36,49427.48,51430.66,54371.12,56113.12,59024.95,13600.82,14894.85,13183.83,14196.55,15378.59,15502.05,14873.78,1006.43,1000.61,968.33,1042.32,1057.67,1082.0,1045.1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,13.0,15.0,15.0,14.0,17.0,18.0,19.0
B001217,2025-04,39,Ouvrier,Intermédiaire,Digital,M,28.5,Nord-Ouest,8791.8,8124.53,8562.29,8855.11,8747.52,8744.35,9201.82,30770.4,33927.24,32213.36,33842.05,33921.26,35093.2,37225.0,2174.93,1822.43,2041.81,2153.87,2023.28,2072.33,2258.34,1306.79,1291.24,1226.49,1339.18,1223.84,1428.71,1420.59,3.0,3.0,3.0,3.0,3.0,3.0,4.0,20.0,23.0,22.0,22.0,25.0,27.0,24.0
B001218,2025-06,63,Cadre,Grand Public,Agence,M,8.1,Nord-Est,2258.13,2192.31,2411.88,2356.09,2471.18,2368.65,2245.62,35923.39,35191.12,35202.73,32174.98,31837.08,36848.19,40190.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2145.93,2182.48,2139.88,2287.46,2232.49,1975.2,2179.3,2.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0
B001219,2025-09,51,Ouvrier,Grand Public,Digital,M,11.5,Île-de-France,3469.84,3699.33,3896.58,3874.19,3685.98,3428.72,,835.94,830.89,773.26,924.05,902.76,930.85,,0.0,0.0,0.0,0.0,0.0,0.0,,1659.68,1424.1,1494.9,1544.6,1519.99,1508.53,,3.0,3.0,3.0,3.0,3.0,3.0,,23.0,23.0,24.0,24.0,27.0,29.0,
B001220,2025-01,61,Profession intermédiaire,Grand Public,Mixte,F,6.8,Sud-Est,3247.73,3489.11,3559.81,3440.5,3364.99,3663.52,3675.78,15272.61,15453.78,15769.01,17377.02,17150.25,17628.3,17167.4,19205.11,18153.17,19690.07,19490.46,18977.68,19740.51,19780.87,2785.88,2917.63,2928.97,2752.98,3106.85,2760.19,3199.46,3.0,3.0,3.0,3.0,3.0,3.0,4.0,9.0,10.0,9.0,9.0,10.0,11.0,11.0
B001221,2025-01,48,Cadre,Intermédiaire,Agence,F,13.0,Sud-Est,3668.72,3533.26,3729.23,3773.13,3858.29,3932.14,3918.43,18684.19,18670.28,17622.11,20579.53,18939.17,18903.32,19676.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2211.42,2517.99,2454.64,2785.11,2658.26,2684.03,2705.07,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B001222,2025-03,46,Employé,Patrimonial,Digital,F,10.3,Nord-Ouest,9198.07,10505.24,9196.76,10307.11,9657.07,9596.54,10273.1,8453.39,8024.47,8660.89,9084.79,9558.99,8496.47,10378.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3168.05,3185.78,3486.96,3332.85,3317.99,3387.41,3601.29,3.0,4.0,4.0,4.0,4.0,4.0,4.0,17.0,17.0,15.0,17.0,19.0,20.0,21.0
B001223,2025-11,34,Employé,Intermédiaire,Digital,M,11.9,Sud-Ouest,8559.81,8538.35,8274.54,7578.11,8331.72,,,4565.84,4412.29,4487.89,4117.76,4456.49,,,2642.44,2932.53,2927.25,2693.46,2838.4,,,1161.6,1165.17,1168.86,1150.6,1139.56,,,4.0,4.0,4.0,4.0,4.0,,,18.0,17.0,17.0,18.0,20.0,,
B001224,2025-08,45,Employé,Intermédiaire,Mixte,M,19.1,Nord-Ouest,13351.39,12664.52,12856.16,13280.63,12832.13,12975.18,,11338.75,11901.03,11135.67,10858.99,12200.58,11672.7,,1017.79,1005.04,998.36,941.26,1081.53,1032.56,,1490.43,1446.7,1369.06,1318.42,1438.66,1651.06,,2.0,2.0,2.0,2.0,2.0,2.0,,12.0,12.0,11.0,12.0,13.0,14.0,
B001225,2025-02,45,Employé,Patrimonial,Agence,M,21.9,Nord-Est,7087.99,7012.21,7450.71,7992.02,7754.82,8146.87,7770.23,7389.69,7647.98,7798.3,8039.03,9138.19,8518.76,8627.37,112.58,128.11,116.05,120.85,137.37,126.72,118.38,1061.72,1147.44,1097.86,1079.29,1034.18,1127.55,1082.64,3.0,3.0,3.0,3.0,3.0,3.0,,2.0,2.0,2.0,2.0,2.0,3.0,3.0
B001226,2025-11,29,Cadre,Grand Public,Mixte,M,6.2,Nord-Ouest,745.17,711.95,747.01,777.76,806.89,,,2820.71,2764.71,2899.32,2829.5,3209.36,,,14969.38,14851.4,14294.13,15348.21,14003.65,,,2645.14,2779.08,2798.89,2866.85,2585.5,,,1.0,1.0,1.0,1.0,1.0,,,8.0,8.0,8.0,8.0,10.0,,
B001227,2025-05,39,Cadre,Grand Public,Digital,F,14.8,Centre,6870.87,6542.13,7334.34,6591.22,6805.1,6466.09,6587.65,4292.71,4708.25,4370.56,4422.67,4834.21,4875.49,5067.94,2931.79,3283.64,2951.92,3180.69,3314.69,3263.49,3250.18,5102.3,4800.94,4940.29,5459.79,4863.54,5409.19,5566.88,5.0,5.0,5.0,5.0,5.0,6.0,5.0,27.0,26.0,27.0,27.0,30.0,32.0,32.0
B001228,2025-05,41,Employé,Grand Public,Digital,F,25.4,Nord-Est,7155.06,7413.08,7394.25,7293.28,6554.1,7450.53,6665.95,12829.52,11724.25,13001.98,12659.76,13539.68,14795.89,14676.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2047.37,2149.47,2316.06,2185.33,2450.69,2140.66,2278.15,4.0,4.0,4.0,4.0,4.0,4.0,5.0,31.0,30.0,31.0,33.0,35.0,32.0,37.0
B001229,2025-11,50,Employé,Grand Public,Digital,F,16.6,Sud-Ouest,3018.46,3153.54,3384.87,3502.22,3265.64,,,3544.89,4313.71,3768.4,3852.41,3913.35,,,4981.12,5163.65,5587.26,5521.65,5058.03,,,2092.63,2223.45,2335.85,2237.21,2329.8,,,6.0,6.0,7.0,7.0,8.0,,,13.0,13.0,14.0,14.0,15.0,,
B001230,2025-01,51,Cadre,Grand Public,Digital,F,7.2,Nord-Ouest,8626.43,8159.74,9139.68,8861.06,8297.89,8734.86,7944.45,5752.47,4986.16,5493.15,4897.95,4949.9,5458.79,6027.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1701.39,1643.75,1646.88,1444.49,1631.7,1551.98,1586.47,3.0,3.0,3.0,3.0,3.0,4.0,4.0,25.0,23.0,26.0,23.0,29.0,29.0,28.0
B001231,2025-03,38,Profession intermédiaire,Grand Public,Digital,M,21.4,Centre,2598.54,2839.61,2718.82,2613.1,2674.33,2639.2,2573.99,19870.78,19004.74,18512.29,20239.39,21762.24,21325.49,25395.54,30712.6,29783.06,29778.25,28463.89,26101.28,27317.74,29617.04,1704.2,1862.15,1779.56,1854.93,1740.69,1732.87,1694.75,2.0,2.0,2.0,2.0,2.0,2.0,2.0,21.0,23.0,23.0,23.0,28.0,28.0,31.0
B001232,2025-07,51,Employé,Grand Public,Agence,M,17.2,Sud-Est,1273.54,1300.71,1239.73,1418.42,1359.97,1268.78,,1414.74,1335.7,1432.74,1492.88,1383.01,1557.91,,5786.04,6118.55,6266.09,5626.41,6176.02,6079.37,,3923.29,3801.6,3778.6,3900.98,3499.59,3964.12,,2.0,2.0,2.0,2.0,2.0,3.0,,4.0,4.0,4.0,4.0,5.0,5.0,
B001233,2025-03,43,Employé,Grand Public,Digital,M,16.3,Île-de-France,933.69,931.45,908.26,922.95,942.72,788.94,865.78,9284.4,8798.73,8495.48,9696.52,10659.33,9595.39,10851.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2125.51,1917.04,2153.71,2079.66,1962.94,2118.02,2262.9,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20.0,21.0,20.0,19.0,23.0,24.0,24.0
B001234,2025-09,18,Retraité,Grand Public,Agence,M,11.3,Nord-Ouest,653.89,631.56,671.05,707.19,627.15,671.91,,8174.81,8078.7,7990.32,8743.96,7923.45,8738.86,,0.0,0.0,0.0,0.0,0.0,0.0,,2614.24,2669.57,2536.98,2696.25,2657.35,2935.43,,2.0,2.0,2.0,2.0,2.0,2.0,,5.0,5.0,5.0,6.0,6.0,6.0,
B001235,2025-03,39,Profession intermédiaire,Grand Public,Agence,F,15.8,Sud-Ouest,2154.6,1942.51,2157.67,2065.15,2141.73,2108.24,2179.18,9836.34,11064.05,11089.06,11511.9,10167.79,11257.14,12812.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3770.95,3596.81,3861.73,4102.84,3827.24,4029.18,4063.51,9.0,10.0,10.0,11.0,11.0,11.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
B001236,2025-02,58,Employé,Patrimonial,Mixte,F,45.1,Nord-Est,7021.12,6860.47,7704.71,7349.67,7476.6,7438.9,8084.92,20984.08,20255.63,20128.81,22257.03,20644.36,23730.25,25472.54,3958.42,3761.62,3932.59,3800.4,4010.49,3978.3,4200.65,4935.49,4681.22,4996.37,5037.14,5063.68,5170.0,5024.48,,4.0,4.0,4.0,4.0,4.0,4.0,10.0,9.0,10.0,9.0,12.0,11.0,11.0
B001237,2025-03,25,Employé,Intermédiaire,Mixte,M,3.8,Sud-Est,2065.88,2066.53,2239.43,2266.54,2174.52,2225.31,2198.19,3429.95,3438.89,3817.74,3529.07,3551.62,3698.36,4338.54,18977.43,20302.26,21446.64,20351.89,22979.75,21809.6,21290.95,1927.77,2128.87,2058.79,2177.63,2177.69,2316.91,2244.47,3.0,3.0,3.0,3.0,4.0,3.0,3.0,11.0,12.0,11.0,11.0,13.0,13.0,14.0
B001238,2025-05,46,Profession intermédiaire,Grand Public,Digital,F,10.0,Sud-Ouest,2087.76,2197.32,2279.52,1882.48,2200.28,2155.95,2000.84,36773.64,34566.7,35495.87,34019.41,39680.21,35489.09,39123.99,437.0,436.21,462.26,390.96,480.92,471.15,441.92,2200.53,2077.58,1927.23,2288.52,2130.02,2264.75,2413.86,3.0,3.0,3.0,3.0,3.0,3.0,3.0,19.0,23.0,23.0,21.0,24.0,25.0,28.0
B001239,2025-02,64,Cadre,Grand Public,Mixte,M,10.5,Sud-Ouest,4825.31,5108.61,5307.39,5563.37,5062.65,5091.44,5358.34,3631.78,3959.53,3835.86,3856.35,4001.03,4022.17,4561.58,704.79,702.9,757.21,749.45,785.62,729.75,751.87,1627.88,1643.1,1594.73,1984.95,1635.63,1728.51,1680.63,6.0,6.0,6.0,6.0,6.0,6.0,7.0,9.0,,9.0,10.0,12.0,13.0,12.0
B001240,2025-02,36,Cadre,Grand Public,Digital,F,2.3,Nord-Est,1389.09,1532.47,1395.29,1516.68,1341.66,1406.53,1449.43,2224.61,2232.65,2277.87,2248.7,2305.66,2428.15,2806.51,1486.32,1503.4,1555.56,1534.19,1553.85,1768.71,1588.72,2471.63,2557.45,2459.09,2397.08,2447.7,2745.86,2791.68,2.0,2.0,2.0,2.0,2.0,2.0,2.0,17.0,18.0,18.0,18.0,22.0,24.0,24.0
B001241,2025-11,45,Retraité,Grand Public,Digital,F,34.2,Centre,1505.68,1398.8,1312.78,1354.18,1379.06,,,8548.02,7929.95,8358.35,7428.73,7799.45,,,0.0,0.0,0.0,0.0,0.0,,,1618.54,1580.41,1681.29,1711.96,1607.51,,,3.0,3.0,3.0,3.0,3.0,,,28.0,24.0,26.0,28.0,31.0,,
B001242,2025-04,29,Cadre,Grand Public,Mixte,F,6.8,Sud-Est,1388.41,1366.79,1479.16,1452.73,1424.99,1282.73,1352.52,3222.17,2999.36,3085.21,3267.16,3089.28,3405.87,3533.16,18521.11,18866.98,18252.87,19414.65,20384.53,17774.42,18435.09,2529.45,2293.42,2226.3,2235.21,2151.56,2264.0,2297.29,3.0,3.0,3.0,3.0,3.0,3.0,4.0,11.0,12.0,12.0,13.0,14.0,15.0,14.0
B001243,2025-04,65,Employé,Grand Public,Digital,F,6.6,Sud-Est,4892.77,5052.02,5442.44,5375.28,4986.93,5434.41,5399.58,24817.58,23467.63,25124.93,28753.36,27705.48,28496.48,30744.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3246.21,3194.83,3377.43,3255.33,3368.5,3491.17,3872.02,4.0,4.0,4.0,4.0,5.0,5.0,4.0,18.0,19.0,18.0,21.0,22.0,26.0,23.0
B001244,2025-01,44,Employé,Intermédiaire,Digital,F,4.9,Sud-Ouest,3984.77,4070.33,3866.18,3879.42,4161.48,3779.16,4310.29,10409.42,9573.42,9997.25,10089.38,10604.37,10958.68,11424.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,919.98,905.17,847.55,956.24,873.72,924.74,928.75,2.0,2.0,2.0,2.0,2.0,2.0,2.0,24.0,23.0,24.0,23.0,26.0,28.0,28.0
B001245,2025-04,46,Profession intermédiaire,Intermédiaire,Mixte,F,9.9,Sud-Ouest,4900.5,5569.02,4679.3,4874.64,4657.66,4754.49,4763.14,46795.06,48612.68,43781.01,45059.92,42244.2,47582.74,47575.68,1229.51,1330.25,1225.4,1206.08,1148.63,1260.52,1235.39,914.18,927.95,864.81,854.79,799.1,974.15,883.07,3.0,3.0,3.0,3.0,3.0,3.0,3.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0
B001246,2025-03,61,Retraité,Intermédiaire,Mixte,M,16.3,Sud-Est,14537.19,13909.18,14994.17,15234.09,14654.31,14323.3,14972.4,24827.73,25483.89,24785.41,24330.85,23772.54,27983.08,28613.21,43883.39,43433.38,41431.26,46187.07,44466.46,48936.45,46064.11,2315.09,2221.67,2018.83,2304.14,2375.67,2447.14,2284.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,11.0,10.0,11.0,11.0,12.0,14.0,13.0
B001247,2025-07,53,Ouvrier,Intermédiaire,Digital,M,12.5,Nord-Ouest,32585.51,33041.08,34059.74,34273.06,32187.75,33406.72,,11095.07,9684.57,10425.1,9811.39,9848.99,10190.79,,0.0,0.0,0.0,0.0,0.0,0.0,,3130.76,3365.67,3313.94,3355.53,3315.38,3337.14,,2.0,2.0,2.0,2.0,2.0,2.0,,18.0,21.0,19.0,21.0,20.0,25.0,
B001248,2025-03,34,Cadre,Intermédiaire,Digital,M,7.4,Sud-Ouest,6113.71,5954.13,5718.82,5835.79,5684.35,5365.7,5418.36,38238.65,37629.52,38610.48,39381.09,34917.37,41904.68,41964.5,4514.8,4375.93,4468.3,4191.59,4174.92,4365.61,4087.39,2543.8,2422.69,2484.44,2429.0,2660.29,2420.48,2322.13,3.0,3.0,3.0,3.0,3.0,4.0,3.0,14.0,14.0,14.0,13.0,16.0,15.0,16.0
B001249,2025-11,37,Ouvrier,Intermédiaire,Digital,F,15.8,Île-de-France,5581.32,5282.59,5663.99,5246.37,5781.92,,,7177.9,7111.21,6733.31,6315.23,7078.82,,,13224.88,12743.93,14091.59,14894.03,14260.86,,,1202.77,1119.96,1218.15,1260.34,1199.93,,,7.0,8.0,8.0,8.0,8.0,,,19.0,21.0,21.0,20.0,20.0,,
B001250,2025-11,51,Employé,Patrimonial,Mixte,F,12.6,Nord-Est,4406.88,3953.71,4629.39,4415.99,4387.5,,,23336.67,23261.19,20065.15,24098.02,23465.72,,,391.01,355.43,367.63,344.82,377.35,,,4627.12,3989.54,4347.73,4469.78,4735.28,,,4.0,4.0,4.0,4.0,4.0,,,9.0,9.0,9.0,10.0,11.0,,
B001251,2025-02,38,Profession intermédiaire,Intermédiaire,Mixte,M,23.8,Nord-Ouest,4523.35,4917.29,4649.76,5237.9,5352.65,4897.0,5223.16,20837.88,21273.81,21987.99,18662.05,20528.27,21428.48,25566.9,74636.23,76584.73,76441.87,76046.15,77380.3,73598.36,84925.87,5645.82,5811.06,6006.85,5521.2,5915.17,5875.07,6217.02,4.0,4.0,4.0,4.0,4.0,4.0,4.0,13.0,14.0,14.0,15.0,16.0,15.0,17.0
B001252,2025-02,20,Ouvrier,Intermédiaire,Digital,F,8.7,Nord-Ouest,2985.48,3223.96,3351.98,3464.54,2957.48,3134.5,3280.91,12283.57,12892.46,12392.56,13835.74,13385.3,13191.79,14555.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1270.24,1314.42,1236.77,1388.01,1241.32,1342.52,1318.25,3.0,3.0,3.0,3.0,3.0,3.0,3.0,17.0,18.0,17.0,18.0,20.0,20.0,21.0
B001253,2025-02,44,Ouvrier,Intermédiaire,Mixte,M,8.2,Sud-Ouest,7743.4,7274.78,7335.45,7650.41,7446.78,6932.29,6504.7,6934.7,6697.76,7179.16,7030.08,6985.04,6851.24,7969.92,19814.3,23468.8,22427.77,22776.81,22530.16,24111.33,20479.54,1501.52,1528.54,1608.38,1578.56,1410.71,1658.16,1742.09,2.0,2.0,2.0,2.0,2.0,2.0,2.0,14.0,16.0,13.0,14.0,18.0,19.0,17.0
B001254,2025-07,27,Profession intermédiaire,Intermédiaire,Agence,M,19.6,Nord-Est,2459.8,2495.67,2391.3,2490.78,2530.34,2744.53,,2381.22,2649.3,2520.34,2513.44,2607.79,2412.4,,6572.05,7823.68,6745.84,7392.75,7769.01,7534.17,,2048.83,2003.5,2140.36,1953.97,2194.32,2330.42,,5.0,5.0,5.0,5.0,5.0,5.0,,1.0,1.0,1.0,1.0,1.0,1.0,
B001255,2025-02,64,Sans activité,Grand Public,Mixte,F,6.7,Nord-Est,3374.91,3478.87,3154.68,3043.59,3041.87,3195.06,3210.37,9324.05,8865.12,8353.7,9252.56,9093.65,9302.12,10403.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023.05,1764.8,1930.34,1885.63,1897.71,2073.21,2107.79,5.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0
B001256,2025-11,47,Employé,Grand Public,Mixte,F,4.8,Centre,3666.34,3830.39,3874.84,3635.8,3684.57,,,3802.92,4037.38,3768.18,3868.56,3847.98,,,0.0,0.0,0.0,0.0,0.0,,,4011.08,3632.66,3528.34,3524.96,3518.79,,,1.0,1.0,1.0,1.0,1.0,,,14.0,13.0,14.0,13.0,15.0,,
B001257,2025-10,34,Employé,Grand Public,Mixte,M,12.3,Nord-Est,7713.0,7764.14,7383.79,8046.67,7964.4,,,6652.22,7124.51,7217.79,6725.68,7972.6,,,14452.64,15977.74,14421.04,15260.03,14603.94,,,2169.75,2201.96,2286.68,2470.46,2214.4,,,2.0,2.0,2.0,2.0,2.0,,,12.0,12.0,13.0,13.0,13.0,,
B001258,2025-10,37,Cadre,Grand Public,Agence,M,16.5,Île-de-France,6213.62,6167.49,6298.71,6954.47,5651.15,,,4605.31,4808.27,4705.17,4376.52,4792.0,,,3582.6,3653.56,3522.7,3571.24,3409.37,,,1568.13,1822.47,1806.02,1556.06,1640.56,,,2.0,2.0,2.0,2.0,2.0,,,4.0,4.0,4.0,4.0,5.0,,
B001259,2025-06,22,Profession intermédiaire,Grand Public,Agence,M,4.6,Sud-Est,3905.23,4288.12,3902.34,4341.73,3967.87,4203.0,4374.85,2849.06,2870.71,2965.55,2547.69,2926.41,2921.86,3327.83,1288.5,1469.83,1540.43,1524.51,1484.2,1551.57,1564.39,1266.3,1325.98,1362.38,1417.87,1453.55,1499.78,1565.73,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
B001260,2025-12,32,Employé,Grand Public,Digital,F,20.7,Nord-Ouest,3490.02,3039.13,3405.91,3540.89,,,,4727.16,4655.87,5354.25,5537.75,,,,3560.31,3528.8,3805.02,3673.07,,,,913.51,913.39,859.59,945.26,,,,6.0,6.0,6.0,6.0,,,,13.0,14.0,13.0,14.0,,,
B001261,2025-01,57,Employé,Grand Public,Digital,F,4.3,Centre,1894.18,1940.85,1860.11,1950.77,1905.46,1945.94,1684.75,8008.01,7583.03,7988.48,8634.68,8036.81,8539.83,9043.97,2603.64,2476.51,2670.7,2293.91,2508.18,2400.42,2288.49,4002.99,4345.04,4328.96,4641.53,3901.56,4052.45,4065.43,5.0,5.0,5.0,5.0,5.0,5.0,6.0,18.0,18.0,18.0,16.0,18.0,18.0,21.0
B001262,2025-05,72,Employé,Patrimonial,Digital,M,9.0,Sud-Ouest,18013.07,19139.1,19391.85,20623.52,21235.31,20638.56,20230.84,84564.36,84806.63,76210.95,84833.69,89003.09,86324.14,81119.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4409.36,3929.2,4176.44,4148.65,4175.67,4234.67,4414.3,4.0,4.0,4.0,4.0,4.0,4.0,5.0,13.0,13.0,12.0,13.0,16.0,16.0,17.0
B001263,2025-04,54,Ouvrier,Grand Public,Mixte,M,12.5,Nord-Ouest,1376.51,1534.19,1548.95,1442.0,1381.48,1340.27,1409.85,11481.67,12257.49,12360.9,12701.54,12588.72,13903.93,13014.91,13976.56,15006.87,13626.89,15339.83,15311.73,15007.47,17508.39,2064.11,1868.15,1777.65,1954.28,1997.67,1903.93,1934.51,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,8.0,7.0
B001264,2025-12,44,Profession intermédiaire,Grand Public,Digital,M,25.1,Sud-Ouest,1939.07,1733.52,1907.33,2013.74,,,,61987.75,66235.98,64225.08,64221.12,,,,0.0,0.0,,0.0,,,,2230.02,2075.26,2010.45,2020.97,,,,3.0,3.0,3.0,3.0,,,,17.0,17.0,18.0,18.0,,,
B001265,2025-07,40,Ouvrier,Grand Public,Agence,M,25.9,Centre,7023.92,8380.31,7730.79,7240.11,8184.12,7288.1,,8481.65,7634.64,8608.44,8122.32,8566.72,8865.65,,3876.25,3848.0,3887.4,3847.86,4198.48,4159.87,,1853.61,1911.24,1803.0,1944.09,1917.98,1775.02,,4.0,4.0,4.0,4.0,4.0,4.0,,3.0,3.0,3.0,3.0,4.0,4.0,
B001266,2025-10,34,Retraité,Grand Public,Digital,F,13.9,Centre,2825.05,2952.71,3043.5,3144.42,2872.61,,,3722.06,3443.72,3530.25,3678.88,3446.59,,,1016.71,1077.87,1110.22,1130.34,1111.79,,,742.42,846.19,830.23,823.42,853.63,,,7.0,7.0,6.0,6.0,6.0,,,18.0,18.0,18.0,17.0,20.0,,
B001267,2025-02,70,Ouvrier,Intermédiaire,Mixte,F,9.9,Nord-Est,6695.87,6659.48,6274.58,6873.89,6371.12,5911.29,6006.93,14277.52,14915.92,14843.69,14828.75,14856.31,16152.47,16943.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1110.23,1178.21,1083.0,1119.68,1145.7,1196.95,1182.11,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11.0,11.0,11.0,11.0,14.0,14.0,15.0
