ID_CLIENT,MOIS_RDV,AGE,CSP,SEGMENT_MARCHE,SEGMENT_COMPORTEMENTAL,SEXE,ANCIENNETE_ANNEES,REGION,ENCOURS_DAV_M6,ENCOURS_DAV_M3,ENCOURS_DAV_M1,ENCOURS_DAV_M,ENCOURS_DAV_P1,ENCOURS_DAV_P3,ENCOURS_DAV_P6,ENCOURS_EPARGNE_M6,ENCOURS_EPARGNE_M3,ENCOURS_EPARGNE_M1,ENCOURS_EPARGNE_M,ENCOURS_EPARGNE_P1,ENCOURS_EPARGNE_P3,ENCOURS_EPARGNE_P6,ENCOURS_CREDIT_M6,ENCOURS_CREDIT_M3,ENCOURS_CREDIT_M1,ENCOURS_CREDIT_M,ENCOURS_CREDIT_P1,ENCOURS_CREDIT_P3,ENCOURS_CREDIT_P6,FLUX_ENTRANTS_M6,FLUX_ENTRANTS_M3,FLUX_ENTRANTS_M1,FLUX_ENTRANTS_M,FLUX_ENTRANTS_P1,FLUX_ENTRANTS_P3,FLUX_ENTRANTS_P6,NB_PRODUITS_M6,NB_PRODUITS_M3,NB_PRODUITS_M1,NB_PRODUITS_M,NB_PRODUITS_P1,NB_PRODUITS_P3,NB_PRODUITS_P6,NB_CONNEXIONS_DIGITALES_M6,NB_CONNEXIONS_DIGITALES_M3,NB_CONNEXIONS_DIGITALES_M1,NB_CONNEXIONS_DIGITALES_M,NB_CONNEXIONS_DIGITALES_P1,NB_CONNEXIONS_DIGITALES_P3,NB_CONNEXIONS_DIGITALES_P6
T002630,2025-09,60,Employé,Intermédiaire,Mixte,F,7.0,Sud-Ouest,9447.29,9285.01,9557.96,9811.7,9687.89,9872.29,,42491.91,45021.83,43850.73,42768.39,43490.17,39076.64,,9900.42,9595.12,9031.18,9603.84,9919.62,8208.66,,5109.75,4338.4,4582.18,4963.15,4788.23,4948.67,,3.0,3.0,3.0,3.0,3.0,3.0,,5.0,5.0,5.0,5.0,5.0,5.0,
T002631,2025-03,38,Employé,Grand Public,Mixte,F,23.0,Île-de-France,1132.47,1133.77,1231.5,1152.47,1272.79,1293.89,1173.47,8946.38,9300.74,9359.02,9860.08,9665.81,8763.91,10017.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2584.4,2631.65,2769.07,2641.59,2769.51,2497.2,2710.07,5.0,4.0,5.0,5.0,5.0,4.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
T002632,2025-08,49,Profession intermédiaire,Intermédiaire,Digital,F,8.6,Nord-Ouest,6215.58,5708.15,6186.43,5443.8,5813.2,5311.02,,12769.63,12001.08,11974.53,12213.26,10807.45,12053.92,,5756.54,5995.15,6184.65,5532.82,6180.25,6083.41,,3414.0,3629.59,3255.62,3327.43,3486.02,3216.24,,3.0,3.0,3.0,3.0,3.0,3.0,,20.0,20.0,22.0,20.0,22.0,22.0,
T002633,2025-09,56,Profession intermédiaire,Intermédiaire,Mixte,F,14.9,Île-de-France,6895.53,6779.53,6982.03,7458.72,6510.09,7070.57,,23860.02,22870.6,24847.55,25822.77,26213.01,24852.22,,0.0,0.0,0.0,0.0,0.0,0.0,,3595.71,3820.59,4189.32,4524.79,4077.36,3689.86,,4.0,4.0,4.0,4.0,4.0,4.0,,16.0,16.0,15.0,17.0,17.0,17.0,
T002634,2025-07,53,Profession intermédiaire,Patrimonial,Mixte,M,15.1,Nord-Ouest,11616.74,13624.79,13273.41,13570.27,13986.86,13634.72,,6639.66,7047.42,6517.57,6605.66,7453.11,7422.44,,1166.56,1369.16,1364.39,1370.58,1356.83,1394.05,,1587.18,1567.69,1731.21,1593.3,1733.23,1773.64,,4.0,4.0,4.0,4.0,4.0,4.0,,10.0,10.0,9.0,9.0,10.0,10.0,
T002635,2025-07,41,Profession intermédiaire,Grand Public,Mixte,M,11.8,Nord-Ouest,694.87,693.57,720.18,669.54,740.59,718.18,,19654.52,22306.88,18442.45,20577.13,20481.5,21099.82,,530.59,489.14,534.59,521.74,485.75,549.96,,2798.76,2700.44,2796.78,2864.27,2692.45,2693.99,,2.0,2.0,2.0,2.0,,2.0,,7.0,7.0,6.0,8.0,7.0,7.0,
T002636,2025-02,31,Retraité,Intermédiaire,Mixte,M,21.3,Sud-Est,4071.21,3708.86,3713.05,4039.44,3947.42,4049.2,3975.5,8832.38,9161.95,9031.3,9625.87,10397.56,9279.17,10472.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1537.35,1532.77,1695.0,1604.86,1916.86,1674.03,1577.67,9.0,9.0,9.0,9.0,8.0,8.0,9.0,11.0,10.0,11.0,10.0,11.0,10.0,11.0
T002637,2025-02,51,Retraité,Grand Public,Agence,M,27.9,Île-de-France,1521.01,1374.21,1560.61,1402.89,1422.57,1316.66,1501.22,22821.67,21921.85,21825.58,24697.7,21519.2,21592.28,21957.86,399.9,420.68,412.25,397.31,398.76,392.59,411.78,1053.58,1164.93,1177.98,1167.76,1139.93,1036.13,1170.22,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
T002638,2025-08,66,Employé,Grand Public,Mixte,F,13.2,Centre,2509.41,2727.03,2535.94,2732.99,2661.69,2650.06,,25109.5,22915.93,24384.83,25785.16,23851.28,25024.35,,0.0,0.0,0.0,0.0,0.0,0.0,,1958.01,1880.59,1949.76,1933.28,1984.95,1840.89,,3.0,3.0,3.0,3.0,3.0,,,12.0,12.0,12.0,12.0,11.0,12.0,
T002639,2025-07,80,Employé,Grand Public,Mixte,F,13.5,Sud-Ouest,1692.04,1560.71,1580.55,1559.15,1608.31,1849.96,,21485.88,22622.78,25120.13,22930.56,24049.23,22632.91,,0.0,0.0,0.0,0.0,0.0,0.0,,1203.96,1247.34,1260.22,1244.25,1307.18,1280.4,,3.0,3.0,3.0,3.0,3.0,3.0,,7.0,8.0,7.0,7.0,7.0,7.0,
T002640,2025-02,46,Retraité,Intermédiaire,Agence,M,13.3,Sud-Est,2376.98,2395.85,2459.02,2362.78,2614.31,2566.7,2640.58,7863.83,7840.82,8425.76,8378.6,8267.47,7374.64,9551.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4459.23,4114.77,3966.67,4517.12,4300.78,4760.44,4435.31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
T002641,2025-12,47,Retraité,Intermédiaire,Digital,F,9.6,Nord-Ouest,3377.0,3350.95,3340.54,3612.84,,,,22009.98,21721.25,23048.6,20982.69,,,,0.0,0.0,0.0,0.0,,,,3045.59,2627.11,2809.15,2650.4,,,,2.0,2.0,2.0,2.0,,,,14.0,14.0,16.0,15.0,,,
T002642,2025-06,31,Employé,Grand Public,Mixte,M,12.1,Sud-Ouest,5367.95,5100.35,5339.21,4922.72,5162.13,5574.69,5304.78,8695.66,,7936.39,7603.71,7802.24,7909.77,8301.25,1012.56,1001.28,1030.93,1004.56,895.7,977.63,957.91,1312.05,1338.65,1234.57,1359.53,1348.91,1229.12,1308.65,8.0,8.0,8.0,9.0,8.0,8.0,8.0,10.0,9.0,9.0,10.0,10.0,9.0,9.0
T002643,2025-02,61,Cadre,Intermédiaire,Mixte,M,11.7,Sud-Est,3787.03,3962.32,3970.33,3807.22,3952.55,3792.49,4132.65,13055.61,12926.82,13159.75,12014.45,12034.59,13023.92,12901.04,228.95,266.47,234.57,261.43,230.31,231.97,234.23,1687.76,,1737.46,1573.36,1690.36,1731.22,1687.25,3.0,3.0,3.0,3.0,3.0,3.0,3.0,14.0,14.0,13.0,14.0,13.0,13.0,14.0
T002644,2025-09,40,Profession intermédiaire,Grand Public,Agence,F,11.7,Sud-Ouest,1384.81,1430.47,1330.86,1474.63,1473.48,1340.11,,8107.8,8961.33,9438.54,9238.93,9250.17,8988.37,,355.54,345.68,348.37,373.64,372.8,387.21,,2314.88,2300.07,2331.4,2237.45,2145.37,2251.23,,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,
T002645,2025-06,48,Ouvrier,Grand Public,Digital,F,23.8,Nord-Est,1801.08,1906.97,1668.4,1811.86,1836.87,1802.2,1829.44,15156.06,14272.97,16027.42,14514.65,16780.87,14623.82,16122.56,3694.82,3738.31,3959.55,3738.72,3785.72,3842.2,3821.08,1873.17,1918.53,1880.83,1861.78,1853.83,1909.89,2065.89,2.0,2.0,2.0,2.0,2.0,2.0,2.0,20.0,19.0,21.0,19.0,22.0,20.0,23.0
T002646,2025-08,78,Profession intermédiaire,Intermédiaire,Digital,M,20.5,Île-de-France,5037.27,5133.07,4839.38,5796.79,5493.04,5594.19,,65591.09,67970.68,72746.81,77581.25,74056.43,74586.48,,0.0,0.0,0.0,0.0,0.0,0.0,,1528.88,1534.36,1702.97,1735.8,1621.89,1740.9,,2.0,2.0,2.0,2.0,2.0,2.0,,28.0,29.0,29.0,24.0,26.0,29.0,
T002647,2025-05,62,Ouvrier,Grand Public,Mixte,F,31.8,Sud-Est,4095.61,4479.35,3875.64,3764.44,3662.2,4192.69,4369.62,31746.26,30077.06,28906.99,29008.79,29927.45,26568.34,27669.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1210.06,1132.52,1101.73,1186.27,1114.87,1219.78,1279.86,3.0,3.0,3.0,3.0,3.0,3.0,3.0,13.0,13.0,12.0,13.0,13.0,13.0,12.0
T002648,2025-03,78,Employé,Grand Public,Digital,M,13.7,Nord-Est,997.79,1038.12,896.99,913.53,1047.72,966.12,906.86,3589.27,3835.69,3660.69,3744.12,3691.6,3550.02,3721.51,17621.38,17855.95,17379.63,18793.64,17763.56,18059.42,16725.94,4023.46,3920.68,3974.81,3993.07,3761.13,4092.73,3996.28,6.0,6.0,6.0,6.0,6.0,6.0,6.0,28.0,27.0,24.0,26.0,25.0,27.0,26.0
T002649,2025-08,67,Retraité,Grand Public,Agence,M,35.7,Île-de-France,1969.83,2128.4,2176.24,2248.38,2171.5,2222.13,,3481.44,3360.35,3927.42,3756.74,3815.37,3661.23,,3199.71,3241.81,3449.76,3451.96,3273.53,3267.83,,6813.59,6715.36,6238.93,6649.47,6506.11,6096.99,,3.0,3.0,3.0,3.0,3.0,3.0,,2.0,2.0,2.0,2.0,2.0,2.0,
T002650,2025-06,56,Profession intermédiaire,Grand Public,Mixte,M,4.9,Sud-Est,2612.64,2512.93,2764.8,2471.16,2856.06,2846.0,2861.86,3113.68,2686.92,3013.38,3310.35,2954.65,3144.81,2936.11,1475.23,1543.98,1419.05,1452.91,1430.05,1513.18,1536.89,1528.57,1587.81,1618.98,1532.09,1623.15,1523.57,1655.02,4.0,4.0,4.0,4.0,4.0,4.0,4.0,12.0,12.0,11.0,11.0,11.0,10.0,11.0
T002651,2025-03,29,Retraité,Grand Public,Mixte,F,13.3,Nord-Ouest,4713.72,5173.58,4676.85,4908.71,4989.53,5179.08,5316.14,5293.87,5705.58,5762.79,5952.37,5031.77,5719.35,,736.04,655.58,682.85,685.3,752.45,710.79,691.18,607.07,619.6,607.32,635.55,613.57,638.97,632.52,7.0,7.0,7.0,7.0,7.0,7.0,8.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0
T002652,2025-01,48,Retraité,Grand Public,Mixte,M,19.3,Sud-Ouest,1763.72,1662.67,1912.24,1803.74,1938.54,1724.97,1967.72,56785.18,57072.35,59720.0,56572.17,63254.54,64919.02,59923.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7722.87,7381.28,7704.98,7224.98,7915.86,7603.11,8842.24,3.0,3.0,3.0,3.0,3.0,3.0,3.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
T002653,2025-06,50,Profession intermédiaire,Grand Public,Agence,M,19.6,Sud-Ouest,1093.7,1145.3,1208.64,1096.13,1196.16,1124.59,1174.86,1095.48,1102.22,1160.72,1209.39,1148.15,1150.92,1143.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3321.48,3214.2,2991.6,3140.23,3350.87,3480.25,3076.67,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
T002654,2025-01,52,Retraité,Patrimonial,Mixte,F,21.2,Sud-Est,9129.08,9132.25,8730.24,8588.1,9426.84,9786.09,8950.84,38280.36,37816.55,40419.86,38443.44,39937.1,38077.94,39120.21,452.83,405.7,423.89,397.44,421.43,461.93,422.0,1825.73,1666.02,1779.46,1760.76,1721.09,1792.63,1633.79,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,12.0,11.0,11.0,11.0,11.0,11.0
T002655,2025-06,38,Employé,Intermédiaire,Mixte,F,4.9,Nord-Ouest,3028.14,2992.26,3113.0,2940.89,2992.84,3276.98,3316.45,27283.14,27403.46,25856.61,24530.31,28446.12,27523.59,25866.82,0.0,0.0,,0.0,0.0,0.0,0.0,4058.08,4376.2,4352.36,4699.44,4637.85,4339.75,4692.66,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,13.0,12.0,12.0,14.0,13.0,13.0
T002656,2025-12,47,Profession intermédiaire,Grand Public,Agence,F,22.9,Sud-Est,3176.17,2921.65,3096.14,2954.13,,,,7125.82,7283.16,7651.15,6804.42,,,,0.0,0.0,0.0,0.0,,,,2375.18,2271.3,2519.48,2521.42,,,,2.0,2.0,2.0,2.0,,,,2.0,2.0,2.0,2.0,,,
T002657,2025-08,31,Cadre,Grand Public,Digital,M,23.0,Nord-Ouest,3857.23,3944.76,4127.98,4050.27,4175.57,4105.74,,7637.53,7896.29,7190.03,8478.18,7761.45,7171.1,,5070.87,4678.97,5359.02,5566.7,5229.96,5388.96,,2742.64,2857.17,2708.38,2564.85,3066.66,3036.81,,3.0,3.0,3.0,3.0,3.0,3.0,,18.0,18.0,19.0,19.0,20.0,18.0,
T002658,2025-05,61,Ouvrier,Grand Public,Digital,F,3.2,Sud-Ouest,3001.06,3181.19,3215.71,3277.61,3223.16,3302.91,3191.57,10841.39,11525.25,12194.45,11173.07,11820.17,11637.31,11341.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1360.69,1276.74,1307.43,1113.62,1210.98,1315.57,1305.32,3.0,3.0,3.0,3.0,3.0,3.0,3.0,21.0,21.0,22.0,21.0,23.0,24.0,21.0
T002659,2025-12,30,Ouvrier,Intermédiaire,Digital,M,28.7,Île-de-France,1173.42,1290.61,1164.5,1269.39,,,,3028.18,3150.0,3128.15,3229.79,,,,15431.79,14979.65,16659.22,15011.09,,,,3464.22,3333.09,3531.8,3602.64,,,,2.0,2.0,2.0,2.0,,,,15.0,16.0,16.0,15.0,,,
T002660,2025-03,49,Ouvrier,Grand Public,Mixte,F,8.0,Sud-Est,1666.92,1658.46,1515.52,1635.54,1823.71,1755.86,1706.38,5932.31,6168.65,5551.97,5493.34,5547.07,5914.37,5462.36,2872.54,2810.4,3164.05,2628.58,2806.93,2984.04,3036.18,3584.46,3750.58,3454.79,3655.09,3556.21,3386.57,3421.99,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0
T002661,2025-12,67,Profession intermédiaire,Grand Public,Digital,M,14.7,Nord-Est,1351.25,1533.9,1453.75,1502.52,,,,7156.39,6867.4,7264.47,7021.76,,,,329.49,322.62,305.14,325.57,,,,580.73,647.61,634.72,675.89,,,,4.0,4.0,4.0,4.0,,,,24.0,24.0,25.0,26.0,,,
T002662,2025-04,35,Retraité,Grand Public,Digital,F,11.2,Sud-Est,1914.48,2092.23,1960.84,2265.52,2117.81,2078.5,2099.46,28814.37,34494.83,34348.94,36876.26,34193.69,36137.48,37560.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3122.47,3310.31,3025.96,3071.66,3181.33,3542.08,3573.92,4.0,4.0,4.0,4.0,4.0,4.0,4.0,14.0,14.0,16.0,14.0,15.0,15.0,15.0
T002663,2025-02,52,Employé,Grand Public,Digital,F,9.4,Île-de-France,1214.29,1139.08,1226.3,1181.48,1285.94,1261.1,1364.63,15252.14,15890.33,15310.92,15347.9,14230.99,16117.25,16557.42,1315.9,1229.39,1314.89,1339.29,1402.55,1133.87,1256.07,2910.82,3024.37,2967.97,3203.08,3056.9,3146.96,2828.83,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20.0,21.0,20.0,18.0,21.0,19.0,18.0
T002664,2025-06,49,Ouvrier,Grand Public,Digital,M,28.6,Sud-Est,1614.26,1602.64,1566.13,1598.16,1625.68,1597.65,1740.46,4875.28,4894.35,5153.82,4872.34,5142.75,4873.98,4600.55,1957.48,1932.84,1924.98,2029.79,1950.76,2074.6,2051.41,533.73,,530.47,565.08,542.0,601.49,587.07,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,19.0,21.0,20.0,21.0,22.0,22.0
T002665,2025-03,52,Ouvrier,Grand Public,Mixte,M,20.7,Nord-Est,1992.44,1950.56,2076.75,1679.13,2071.53,1737.85,1971.18,2172.44,2132.25,2222.06,1888.57,2164.27,2104.8,2020.5,1030.38,1124.23,1083.71,1062.55,1183.64,1061.95,1053.55,2525.98,2456.98,2368.63,2715.37,2613.51,2589.16,2567.73,3.0,3.0,3.0,3.0,3.0,3.0,3.0,10.0,11.0,11.0,9.0,10.0,10.0,11.0
T002666,2025-05,40,Sans activité,Intermédiaire,Agence,F,6.4,Nord-Est,4320.76,4167.08,4493.69,3948.43,3983.28,4262.34,4271.64,14344.51,13749.27,14774.85,15628.15,15464.78,14969.66,14983.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3318.38,3391.49,2898.93,3251.44,3222.59,3261.72,2986.39,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
T002667,2025-10,89,Profession intermédiaire,Patrimonial,Mixte,M,25.7,Nord-Est,36500.49,39658.28,40097.28,36920.61,36894.97,,,16126.94,17184.92,19953.93,18751.55,18246.59,,,0.0,0.0,0.0,0.0,0.0,,,2457.02,2399.13,2369.86,2638.2,2544.05,,,2.0,2.0,2.0,2.0,2.0,,,17.0,17.0,16.0,17.0,17.0,,
T002668,2025-05,46,Ouvrier,Grand Public,Mixte,F,2.3,Nord-Est,4512.28,4884.54,5181.97,5117.14,5096.75,5156.35,5223.84,2266.84,2098.61,2122.95,2339.65,2271.64,2233.55,2520.83,30635.48,29507.49,30048.08,31725.5,32507.79,30717.21,28441.93,727.16,733.05,713.6,684.82,727.58,708.59,745.17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,18.0,15.0,16.0,16.0,15.0,16.0
T002669,2025-11,46,Employé,Grand Public,Agence,M,9.1,Sud-Ouest,2175.37,2197.32,2134.39,2288.01,2284.15,,,4054.03,3938.48,3930.68,4153.73,3817.84,,,504.81,487.97,492.43,469.51,496.36,,,4149.68,3706.13,3954.59,4266.14,4128.16,,,3.0,3.0,3.0,3.0,3.0,,,4.0,4.0,4.0,4.0,4.0,,
T002670,2025-05,35,Sans activité,Intermédiaire,Mixte,M,16.7,Centre,8997.16,10230.61,10117.88,9993.57,10311.29,9886.95,10021.5,10034.16,10354.39,10723.52,9673.96,9842.1,10884.57,10543.16,1779.7,1837.35,1718.41,1903.12,1890.99,1903.99,1863.83,2824.38,2850.47,2979.04,2848.02,2906.12,2768.28,2969.68,3.0,3.0,3.0,3.0,3.0,3.0,3.0,15.0,14.0,14.0,17.0,16.0,15.0,16.0
T002671,2025-04,48,Cadre,Grand Public,Mixte,F,3.4,Nord-Est,1090.97,1089.19,1157.75,1166.82,1116.92,1094.14,1188.05,49963.1,51897.27,52178.92,50560.06,50422.37,59264.8,51454.0,10054.43,12740.04,11712.43,12464.33,12756.9,13084.56,12734.32,3077.21,2986.78,3153.39,3141.1,2915.08,3195.18,2909.87,3.0,3.0,3.0,3.0,3.0,3.0,3.0,11.0,11.0,11.0,11.0,11.0,10.0,11.0
T002672,2025-12,18,Cadre,Patrimonial,Digital,M,20.8,Sud-Ouest,11799.35,12293.24,12080.29,12239.36,,,,,43441.99,46939.6,46224.41,,,,0.0,0.0,0.0,0.0,,,,2779.05,3026.39,3065.37,2972.91,,,,6.0,5.0,6.0,6.0,,,,19.0,20.0,20.0,20.0,,,
T002673,2025-02,77,Profession intermédiaire,Grand Public,Mixte,F,6.5,Centre,5152.76,4918.71,5103.64,5230.48,4846.18,4975.51,4658.69,11707.71,11997.62,11955.77,11565.25,10857.89,10669.57,11646.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250.69,1220.67,1396.08,1354.11,1468.82,1320.16,1477.11,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,6.0,7.0,6.0,7.0
T002674,2025-05,34,Profession intermédiaire,Grand Public,Mixte,M,3.9,Sud-Ouest,628.18,615.78,677.67,627.47,687.32,670.19,694.35,9093.43,10015.63,9993.79,10674.43,10255.71,9936.96,10557.43,506543.84,500261.91,495919.19,511814.53,553541.62,538320.09,515283.27,472.07,488.0,517.69,490.79,434.26,496.87,505.32,2.0,2.0,2.0,2.0,2.0,2.0,2.0,13.0,14.0,13.0,12.0,12.0,13.0,14.0
T002675,2025-01,53,Cadre,Grand Public,Digital,F,9.4,Île-de-France,1725.48,1639.36,1791.25,1876.33,1726.36,1564.23,1493.61,1464.46,1422.96,1363.49,1373.83,1295.17,1444.94,1463.06,923.45,832.67,981.56,945.01,898.56,906.75,965.79,2229.14,2144.97,2235.26,1940.2,2141.81,2172.23,2261.94,2.0,2.0,2.0,2.0,2.0,2.0,2.0,26.0,24.0,24.0,25.0,26.0,22.0,26.0
T002676,2025-04,32,Sans activité,Grand Public,Agence,M,9.9,Nord-Ouest,1984.09,2032.91,2089.45,2045.2,1925.48,2113.73,1949.69,3393.05,3415.19,3335.57,3453.33,3433.75,2868.57,3395.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1410.19,1615.11,1356.28,1476.94,1572.73,1525.9,1479.66,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
T002677,2025-01,37,Sans activité,Grand Public,Mixte,F,20.8,Sud-Est,1253.33,1228.66,1266.44,1228.57,1224.9,1151.02,1231.63,7719.19,7613.81,8180.33,8250.8,7776.58,7957.18,7902.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1248.22,1142.72,1156.77,1212.58,1174.54,1179.77,1237.6,2.0,2.0,2.0,2.0,2.0,2.0,2.0,14.0,13.0,,14.0,13.0,12.0,13.0
T002678,2025-05,49,Cadre,Intermédiaire,Mixte,F,17.0,Sud-Est,3646.4,3843.85,4181.9,3876.91,4144.87,3905.65,3945.16,30591.35,30449.87,28507.81,31888.79,29336.58,29988.35,31839.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.99,552.51,560.8,603.27,547.87,595.44,589.29,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0
T002679,2025-12,27,Sans activité,Grand Public,Agence,F,20.2,Centre,1604.99,1506.31,1547.0,1767.28,,,,1180.39,1105.45,1084.5,1246.48,,,,0.0,0.0,0.0,0.0,,,,3799.73,3540.92,3907.05,3937.53,,,,4.0,4.0,4.0,4.0,,,,0.0,0.0,0.0,0.0,,,
T002680,2025-09,56,Employé,Intermédiaire,Digital,F,5.4,Nord-Ouest,3617.4,3808.39,3864.11,3413.21,3961.34,3371.23,,29494.5,30291.91,30368.21,30055.09,30396.65,29663.65,,321.13,329.96,322.76,340.54,338.95,323.75,,4698.92,4893.99,4493.0,4196.15,4858.34,4816.55,,1.0,1.0,1.0,1.0,1.0,1.0,,29.0,29.0,26.0,27.0,30.0,29.0,
T002681,2025-11,74,Employé,Grand Public,Digital,F,15.9,Île-de-France,1877.53,1971.83,2103.68,2144.34,2079.46,,,3882.72,4043.67,3705.68,4233.33,4232.66,,,0.0,0.0,0.0,0.0,0.0,,,2296.04,2506.21,2385.27,2247.3,2523.54,,,4.0,4.0,4.0,4.0,4.0,,,24.0,23.0,24.0,24.0,24.0,,
T002682,2025-11,69,Employé,Grand Public,Mixte,F,3.7,Nord-Est,4255.0,4798.97,4779.64,4498.51,4739.95,,,10704.47,12570.91,11133.64,12267.86,11893.56,,,5497.37,4797.99,,4631.24,4738.42,,,2232.16,2332.69,2299.25,2320.88,2396.95,,,2.0,2.0,2.0,2.0,2.0,,,7.0,7.0,7.0,7.0,6.0,,
T002683,2025-09,59,Retraité,Grand Public,Mixte,M,10.8,Nord-Ouest,3396.52,3082.0,2934.33,2738.28,3003.77,3109.51,,7463.7,7753.73,7793.82,7880.5,7664.12,7850.68,,3029.2,3331.22,3207.22,3403.87,3224.44,3377.22,,1187.92,1321.14,1342.18,1252.18,1377.42,1250.62,,3.0,3.0,3.0,3.0,3.0,3.0,,8.0,7.0,8.0,8.0,7.0,8.0,
T002684,2025-04,45,Employé,Grand Public,Mixte,M,16.4,Nord-Ouest,1517.03,1481.99,1599.27,1343.23,1487.77,1575.21,1587.11,2441.2,2454.03,2431.34,2361.54,2180.49,2333.28,2269.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092.67,921.73,1128.14,1060.36,1068.29,1015.15,1020.97,3.0,3.0,3.0,3.0,3.0,3.0,,14.0,15.0,14.0,15.0,13.0,13.0,15.0
T002685,2025-03,38,Employé,Intermédiaire,Agence,F,21.8,Île-de-France,7031.15,6590.69,6967.03,6800.17,7959.54,7309.62,7518.9,4985.3,5117.98,5252.28,5304.62,5307.18,4964.68,5524.08,4589.39,4250.33,4483.6,4403.38,4306.42,4574.23,4509.56,3275.97,3191.78,3141.02,2980.56,3027.17,2986.98,3071.38,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
T002686,2025-09,43,Cadre,Intermédiaire,Mixte,F,8.4,Île-de-France,11096.36,10806.33,10650.8,11011.6,10440.98,10442.21,,10232.33,10369.15,9646.53,9531.85,10685.09,10149.23,,293.98,290.41,279.18,279.42,280.25,298.31,,1590.49,1702.21,1572.35,1516.27,1832.41,1700.73,,5.0,5.0,5.0,5.0,5.0,5.0,,11.0,11.0,10.0,10.0,10.0,10.0,
T002687,2025-03,50,Cadre,Grand Public,Mixte,M,25.4,Nord-Ouest,1953.25,1730.33,1827.32,2009.7,1845.7,2010.93,2009.73,54114.34,56024.43,53652.3,52199.72,54647.13,54749.9,49653.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.26,1057.77,1109.59,1198.34,1039.31,1132.18,1103.33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,8.0,7.0,8.0,9.0,8.0,8.0
T002688,2025-11,39,Ouvrier,Grand Public,Agence,M,20.9,Nord-Est,2252.13,2484.46,2278.91,2273.99,2289.01,,,15152.47,16000.3,16033.15,15350.86,17963.26,,,93848.39,88474.34,94843.96,98581.42,99294.69,,,2262.78,2720.04,2498.23,2556.29,2739.39,,,2.0,2.0,2.0,2.0,2.0,,,3.0,3.0,3.0,3.0,3.0,,
T002689,2025-04,36,Employé,Intermédiaire,Mixte,F,8.2,Nord-Est,6288.77,6526.7,6979.65,6597.3,6573.21,7091.06,6742.08,24880.84,23878.97,23005.31,24826.43,22860.17,23614.04,26280.67,1185.72,1240.35,1259.93,1187.33,1114.81,1276.83,1168.43,2198.51,2125.71,2432.29,2324.82,2280.47,2282.19,2406.46,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,10.0,10.0,11.0,10.0,10.0,10.0
